Model_Type,Pathway,Exposure,Mediator,Outcome,Z_Covars_Used,G_Covars_Used,Weight_Col_Used,Contrast_X0,Contrast_X1,Contrast_Delta,TE_Estimate,TE_CI_Lower,TE_CI_Upper,NDE_Estimate,NDE_CI_Lower,NDE_CI_Upper,NIE_Estimate,NIE_CI_Lower,NIE_CI_Upper,NIE_Significant,NIE_SignConsistency,N_rows,Bootstrap_Used
RetiSEM_GAM,"LBDLDL -> Artery_Vessel_density -> BPXSY2 | Z,G",LBDLDL,Artery_Vessel_density,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.648591603976424,2.485924710676348,7.134516314652772,1.5396189311306239,0.6383972548846953,2.146186273550505,1.715231020077519,0.8989621875195764,2.3006073897648704,-0.03200955455675359,-0.1632728794813336,0.05351183482661387,False,0.7,4055,10
RetiSEM_GAM,"LBDLDL -> Artery_Fractal_dimension -> BPXSY2 | Z,G",LBDLDL,Artery_Fractal_dimension,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.648591603976424,2.485924710676348,7.134516314652772,1.5396189311306239,0.6383972548846953,2.146186273550505,1.715231020077519,0.8989621875195764,2.3006073897648704,-0.031783482349321976,-0.15663889888337343,0.039934163920937196,False,0.5,4055,10
RetiSEM_GAM,"LBDLDL -> Artery_Average_width -> BPXSY2 | Z,G",LBDLDL,Artery_Average_width,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.648591603976424,2.485924710676348,7.134516314652772,1.5396189311306239,0.6383972548846953,2.146186273550505,1.715231020077519,0.8989621875195764,2.3006073897648704,-0.028868950309188283,-0.1151589327982345,0.06548674590154598,False,0.6,4055,10
RetiSEM_GAM,"LBDLDL -> Artery_Tortuosity_density -> BPXSY2 | Z,G",LBDLDL,Artery_Tortuosity_density,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.648591603976424,2.485924710676348,7.134516314652772,1.5396189311306239,0.6383972548846953,2.146186273550505,1.715231020077519,0.8989621875195764,2.3006073897648704,0.09452628703285272,-0.007491959422509283,0.20772677899801953,False,0.9,4055,10
RetiSEM_GAM,"LBDLDL -> Artery_Distance_tortuosity -> BPXSY2 | Z,G",LBDLDL,Artery_Distance_tortuosity,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.648591603976424,2.485924710676348,7.134516314652772,1.5396189311306239,0.6383972548846953,2.146186273550505,1.715231020077519,0.8989621875195764,2.3006073897648704,-0.04290635961233419,-0.11620321290416188,0.0679429367864072,False,0.8,4055,10
RetiSEM_GAM,"LBDLDL -> Vein_Tortuosity_density -> BPXSY2 | Z,G",LBDLDL,Vein_Tortuosity_density,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.648591603976424,2.485924710676348,7.134516314652772,1.5396189311306239,0.6383972548846953,2.146186273550505,1.715231020077519,0.8989621875195764,2.3006073897648704,-0.05353915560214637,-0.10792342831683377,0.0074407868926681,False,0.9,4055,10
RetiSEM_GAM,"LBDLDL -> Vein_Distance_tortuosity -> BPXSY2 | Z,G",LBDLDL,Vein_Distance_tortuosity,BPXSY2,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.648591603976424,2.485924710676348,7.134516314652772,1.5396189311306239,0.6383972548846953,2.146186273550505,1.715231020077519,0.8989621875195764,2.3006073897648704,-0.0510844388485306,-0.17039251344038786,0.033935123699700045,False,0.5,4055,10
