Model_Type,Pathway,Exposure,Mediator,Outcome,Z_Covars_Used,G_Covars_Used,Weight_Col_Used,Contrast_X0,Contrast_X1,Contrast_Delta,TE_Estimate,TE_CI_Lower,TE_CI_Upper,NDE_Estimate,NDE_CI_Lower,NDE_CI_Upper,NIE_Estimate,NIE_CI_Lower,NIE_CI_Upper,NIE_Significant,NIE_SignConsistency,N_rows,Bootstrap_Used
linear,"LBXTR -> Artery_Vessel_density -> LBXGLU | Z,G",LBXTR,Artery_Vessel_density,LBXGLU,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.9403482789895912,1.0872168527632016,2.5034216459142695,1.9389702682070937,1.0929707801230133,2.489482683624992,-0.006518775964462831,-0.024501065691064264,0.0069324123563614315,False,0.7,4055,10
linear,"LBXTR -> Artery_Fractal_dimension -> LBXGLU | Z,G",LBXTR,Artery_Fractal_dimension,LBXGLU,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.9403482789895912,1.0872168527632016,2.5034216459142695,1.9389702682070937,1.0929707801230133,2.489482683624992,0.009856045258835544,-0.004194753275276595,0.03196999391010477,False,0.9,4055,10
linear,"LBXTR -> Artery_Average_width -> LBXGLU | Z,G",LBXTR,Artery_Average_width,LBXGLU,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.9403482789895912,1.0872168527632016,2.5034216459142695,1.9389702682070937,1.0929707801230133,2.489482683624992,0.001643092035159396,-0.002533184468968137,0.006627424048694487,False,0.8,4055,10
linear,"LBXTR -> Artery_Tortuosity_density -> LBXGLU | Z,G",LBXTR,Artery_Tortuosity_density,LBXGLU,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.9403482789895912,1.0872168527632016,2.5034216459142695,1.9389702682070937,1.0929707801230133,2.489482683624992,0.0073844993087307615,0.00015161438288646738,0.014395389806359534,True,0.9,4055,10
linear,"LBXTR -> Artery_Distance_tortuosity -> LBXGLU | Z,G",LBXTR,Artery_Distance_tortuosity,LBXGLU,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.9403482789895912,1.0872168527632016,2.5034216459142695,1.9389702682070937,1.0929707801230133,2.489482683624992,-0.0042929832738426675,-0.009961147064950803,0.0013053913931341966,False,0.8,4055,10
linear,"LBXTR -> Vein_Tortuosity_density -> LBXGLU | Z,G",LBXTR,Vein_Tortuosity_density,LBXGLU,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.9403482789895912,1.0872168527632016,2.5034216459142695,1.9389702682070937,1.0929707801230133,2.489482683624992,-0.0029796936517171796,-0.014614870619660793,0.00023687306348258195,False,0.9,4055,10
linear,"LBXTR -> Vein_Distance_tortuosity -> LBXGLU | Z,G",LBXTR,Vein_Distance_tortuosity,LBXGLU,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-2.6594637096558045,4.251772125239209,6.911235834895013,1.9403482789895912,1.0872168527632016,2.5034216459142695,1.9389702682070937,1.0929707801230133,2.489482683624992,-0.003714172930205583,-0.012014011343664059,0.0024266184088506874,False,0.8,4055,10
