Model_Type,Pathway,Exposure,Mediator,Outcome,Z_Covars_Used,G_Covars_Used,Weight_Col_Used,Contrast_X0,Contrast_X1,Contrast_Delta,TE_Estimate,TE_CI_Lower,TE_CI_Upper,NDE_Estimate,NDE_CI_Lower,NDE_CI_Upper,NIE_Estimate,NIE_CI_Lower,NIE_CI_Upper,NIE_Significant,NIE_SignConsistency,N_rows,Bootstrap_Used
linear,"LBXAPB -> Artery_Vessel_density -> BPXSY4 | Z,G",LBXAPB,Artery_Vessel_density,BPXSY4,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,-0.06137141672742118,-0.09577143814113816,-0.006443251189169233,-0.07298130404413747,-0.1164075948941802,-0.013017327024810706,0.0016450369684177161,-0.011461639135311081,0.012505584329116911,False,0.8,4055,10
linear,"LBXAPB -> Artery_Fractal_dimension -> BPXSY4 | Z,G",LBXAPB,Artery_Fractal_dimension,BPXSY4,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,-0.06137141672742118,-0.09577143814113816,-0.006443251189169233,-0.07298130404413747,-0.1164075948941802,-0.013017327024810706,-0.0027036068473346676,-0.011158516311505889,0.0059737202317486585,False,0.7,4055,10
linear,"LBXAPB -> Artery_Average_width -> BPXSY4 | Z,G",LBXAPB,Artery_Average_width,BPXSY4,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,-0.06137141672742118,-0.09577143814113816,-0.006443251189169233,-0.07298130404413747,-0.1164075948941802,-0.013017327024810706,0.005826189757623133,-0.0009037096416466249,0.015444167690155127,False,0.8,4055,10
linear,"LBXAPB -> Artery_Tortuosity_density -> BPXSY4 | Z,G",LBXAPB,Artery_Tortuosity_density,BPXSY4,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,-0.06137141672742118,-0.09577143814113816,-0.006443251189169233,-0.07298130404413747,-0.1164075948941802,-0.013017327024810706,0.002116931180996614,-0.0012204187855642905,0.0070776071890723035,False,0.7,4055,10
linear,"LBXAPB -> Artery_Distance_tortuosity -> BPXSY4 | Z,G",LBXAPB,Artery_Distance_tortuosity,BPXSY4,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,-0.06137141672742118,-0.09577143814113816,-0.006443251189169233,-0.07298130404413747,-0.1164075948941802,-0.013017327024810706,0.00210835363210648,-0.002265386699046177,0.010096396088903751,False,0.5,4055,10
linear,"LBXAPB -> Vein_Tortuosity_density -> BPXSY4 | Z,G",LBXAPB,Vein_Tortuosity_density,BPXSY4,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,-0.06137141672742118,-0.09577143814113816,-0.006443251189169233,-0.07298130404413747,-0.1164075948941802,-0.013017327024810706,0.0004028105907061149,-0.0006623620988186318,0.002868926020828495,False,0.5,4055,10
linear,"LBXAPB -> Vein_Distance_tortuosity -> BPXSY4 | Z,G",LBXAPB,Vein_Distance_tortuosity,BPXSY4,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,-0.06137141672742118,-0.09577143814113816,-0.006443251189169233,-0.07298130404413747,-0.1164075948941802,-0.013017327024810706,0.0022141720342009033,-0.00025065889601287795,0.00792613200946126,False,0.9,4055,10
