Model_Type,Pathway,Exposure,Mediator,Outcome,Z_Covars_Used,G_Covars_Used,Weight_Col_Used,Contrast_X0,Contrast_X1,Contrast_Delta,TE_Estimate,TE_CI_Lower,TE_CI_Upper,NDE_Estimate,NDE_CI_Lower,NDE_CI_Upper,NIE_Estimate,NIE_CI_Lower,NIE_CI_Upper,NIE_Significant,NIE_SignConsistency,N_rows,Bootstrap_Used
linear,"LBXAPB -> Artery_Vessel_density -> LBXCRP | Z,G",LBXAPB,Artery_Vessel_density,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.9186903185398,0.4982883576146055,1.339551276960724,0.9148711189686269,0.5210073616854941,1.3376242909796752,-0.000466943765591794,-0.013141761121678006,0.015081340534769238,False,0.7,4055,10
linear,"LBXAPB -> Artery_Fractal_dimension -> LBXCRP | Z,G",LBXAPB,Artery_Fractal_dimension,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.9186903185398,0.4982883576146055,1.339551276960724,0.9148711189686269,0.5210073616854941,1.3376242909796752,0.0029477472716397625,-0.005403035936017918,0.023906656280389862,False,0.5,4055,10
linear,"LBXAPB -> Artery_Average_width -> LBXCRP | Z,G",LBXAPB,Artery_Average_width,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.9186903185398,0.4982883576146055,1.339551276960724,0.9148711189686269,0.5210073616854941,1.3376242909796752,-0.0029716760223567804,-0.023421898459155623,0.01253404075726552,False,0.6,4055,10
linear,"LBXAPB -> Artery_Tortuosity_density -> LBXCRP | Z,G",LBXAPB,Artery_Tortuosity_density,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.9186903185398,0.4982883576146055,1.339551276960724,0.9148711189686269,0.5210073616854941,1.3376242909796752,0.0014667310279233455,-0.013454820086043665,0.011169089290559597,False,0.5,4055,10
linear,"LBXAPB -> Artery_Distance_tortuosity -> LBXCRP | Z,G",LBXAPB,Artery_Distance_tortuosity,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.9186903185398,0.4982883576146055,1.339551276960724,0.9148711189686269,0.5210073616854941,1.3376242909796752,0.005307037034750262,-0.005472868363209742,0.02060251543816962,False,0.6,4055,10
linear,"LBXAPB -> Vein_Tortuosity_density -> LBXCRP | Z,G",LBXAPB,Vein_Tortuosity_density,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.9186903185398,0.4982883576146055,1.339551276960724,0.9148711189686269,0.5210073616854941,1.3376242909796752,-0.002911429988508956,-0.014364264319346577,0.0063967679550145425,False,0.8,4055,10
linear,"LBXAPB -> Vein_Distance_tortuosity -> LBXCRP | Z,G",LBXAPB,Vein_Distance_tortuosity,LBXCRP,RIDAGEYR|RIAGENDR|RIDRETH1|INDFMPIR|DMDEDUC3,GREF_AMR|GREF_EUR|GREF_SAS|GREF_entropy,WTMEC2YR,-4.270174721012839,2.9876069794268885,7.257781700439727,0.9186903185398,0.4982883576146055,1.339551276960724,0.9148711189686269,0.5210073616854941,1.3376242909796752,0.0004477340133168913,-0.010369888528892368,0.011208780074715374,False,0.7,4055,10
